AERONET Data Download (Version 3 Direct Sun and Inversion Algorithms)
AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,29:07:2024,12:25:33,211,211.517743,0.049007,0.021248,0.019734,0.018515,1.399549,58.204949,58.712313,1.396711,0.031398,0.375961,4,10,7,5,4,10,7,4,4,10,7,5,4,10,7,3,0.052240,0.101690,0.188070,0.197980,0,0,15:09:2024,04:24:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:07:2024,13:25:45,211,211.559549,0.034189,0.022281,0.019258,0.017247,0.858848,49.222366,49.605967,3.638863,0.399670,0.366083,3,11,7,4,3,11,7,2,3,10,8,2,3,10,7,2,0.050330,0.097410,0.179340,0.190220,0,0,15:09:2024,04:26:13,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:07:2024,14:25:08,211,211.600787,0.053710,0.029754,0.025659,0.021426,1.115023,43.502898,43.694854,2.145924,0.052737,0.439611,4,10,8,3,4,10,8,3,4,10,8,2,4,10,6,1,0.049520,0.095580,0.175510,0.186820,0,0,15:09:2024,04:31:24,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:07:2024,14:25:15,213,213.600868,0.040292,0.024955,0.019930,0.017772,1.042022,43.014646,43.208027,11.587508,0.356904,0.303887,4,10,8,2,4,10,7,2,2,6,8,2,4,9,5,3,0.049460,0.095450,0.175230,0.186580,0,0,14:09:2024,17:38:32,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:07:2024,18:24:32,213,213.767037,0.041709,0.018337,0.017663,0.016305,1.329969,62.998587,62.451551,1.391828,0.020145,0.246538,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.053880,0.105020,0.194190,0.202410,0,0,14:09:2024,17:43:14,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:07:2024,19:17:23,213,213.803738,0.049017,0.023549,0.021607,0.019839,1.255577,73.151918,72.553379,1.514923,0.003481,0.309171,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,6,0.058790,0.115610,0.214720,0.220130,0,0,14:09:2024,17:48:39,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:07:2024,19:35:07,213,213.816053,0.048544,0.024550,0.022452,0.020676,1.179877,76.732155,76.121772,1.507455,0.003013,0.324067,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.061420,0.121200,0.225410,0.229340,0,0,14:09:2024,17:51:05,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:08:2024,13:25:34,214,214.559421,0.035860,0.019013,0.016285,0.015060,1.192330,48.596471,48.985462,1.410157,0.046151,0.290038,4,10,7,4,4,10,7,4,3,11,7,4,3,11,7,4,0.050230,0.097190,0.178890,0.189820,0,0,06:10:2024,11:27:33,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:08:2024,14:25:00,214,214.600694,0.040251,0.020073,0.018532,0.015756,1.189276,42.781866,42.977136,0.940438,0.020159,0.249876,4,10,9,2,4,10,9,2,4,10,9,2,4,10,9,2,0.049430,0.095380,0.175100,0.186470,0,0,06:10:2024,11:32:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:08:2024,18:24:28,214,214.766991,0.024103,0.015588,0.012655,0.011068,0.953084,62.836970,62.288340,7.758236,0.324902,0.216367,3,10,8,2,3,10,7,1,3,10,7,1,3,10,7,1,0.053820,0.104900,0.193940,0.202200,0,0,06:10:2024,11:37:23,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,10:57:18,215,215.456458,0.025483,0.013206,0.013418,0.011137,1.003547,74.096999,74.704461,2.540519,0.031702,0.217771,4,10,6,6,4,10,6,6,4,10,6,6,4,9,7,6,0.059030,0.116750,0.218160,0.225440,0,0,06:10:2024,06:33:32,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,11:31:57,215,215.480521,0.029530,0.021021,0.017605,0.013173,0.762677,67.246100,67.825712,1.564126,0.006325,0.225042,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055340,0.108600,0.202000,0.210580,0,0,06:10:2024,06:37:07,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,12:25:04,215,215.517407,0.033496,0.017475,0.015154,0.013837,1.201255,57.545236,58.059827,1.569636,0.023630,0.211776,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.052060,0.101280,0.187280,0.197300,0,0,06:10:2024,06:42:07,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,13:25:48,215,215.559583,0.043261,0.023475,0.022895,0.017615,0.985603,48.339653,48.729699,1.535310,0.077608,0.211225,4,10,7,4,4,10,7,4,4,10,7,4,3,11,7,4,0.050190,0.097090,0.178700,0.189650,0,0,06:10:2024,06:25:57,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,14:25:00,215,215.600694,0.045811,0.024153,0.019363,0.017027,1.288003,42.528167,42.724353,2.957382,0.279383,0.190883,4,11,8,2,4,11,8,2,4,10,9,2,4,10,9,2,0.049400,0.095320,0.174960,0.186350,0,0,06:10:2024,06:30:02,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,18:24:25,215,215.766956,0.034537,0.022156,0.018457,0.016384,0.931817,62.677580,62.127296,5.653457,0.124026,0.231493,3,5,5,4,2,2,4,5,2,3,4,5,3,10,4,4,0.053770,0.104780,0.193710,0.201990,0,0,06:10:2024,06:34:14,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,02:08:2024,19:18:43,215,215.804664,0.045446,0.020935,0.017869,0.015397,1.416027,73.174177,72.571889,4.388227,0.022454,0.230276,4,10,7,6,4,8,5,5,4,8,3,4,4,9,3,4,0.058810,0.115640,0.214770,0.220180,0,0,06:10:2024,06:36:24,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:08:2024,10:57:13,216,216.456400,0.024380,0.011286,0.011827,0.010954,1.138852,73.959614,74.568403,1.372351,0.004706,0.109129,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.058940,0.116560,0.217800,0.225080,0,0,06:10:2024,02:29:13,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:08:2024,11:30:02,216,216.479190,0.025226,0.013228,0.013523,0.011904,0.977102,67.447165,68.029987,0.802213,0.025934,0.106731,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055440,0.108800,0.202370,0.210940,0,0,06:10:2024,02:34:28,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:08:2024,12:25:01,216,216.517373,0.028748,0.015445,0.014686,0.012910,1.034469,57.356507,57.872834,1.589037,0.033011,0.103829,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.052010,0.101180,0.187090,0.197100,0,0,06:10:2024,02:39:00,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:08:2024,13:25:22,216,216.559282,0.035007,0.018438,0.018095,0.016026,1.023879,48.163775,48.556643,1.133076,0.022816,0.116080,4,10,7,4,4,10,7,4,4,10,7,4,4,10,7,4,0.050160,0.097030,0.178560,0.189540,0,0,06:10:2024,02:43:32,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,03:08:2024,14:25:08,216,216.600787,0.032863,0.018406,0.018795,0.016595,0.875946,42.260808,42.457379,1.076985,0.033249,0.110688,4,11,8,2,4,11,8,2,4,11,8,2,4,11,8,2,0.049370,0.095250,0.174810,0.186230,0,0,06:10:2024,02:47:30,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:08:2024,10:54:34,217,217.454560,0.016082,0.008848,0.009328,0.008424,0.861824,74.339863,74.951629,1.917753,0.017496,0.070679,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.058180,0.115610,0.216820,0.224970,0,0,05:10:2024,21:48:53,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:08:2024,11:29:06,217,217.478542,0.018860,0.010767,0.011325,0.010684,0.807256,67.455300,68.040400,0.708825,0.005830,0.078054,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.054450,0.107490,0.200540,0.209720,0,0,05:10:2024,21:52:38,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:08:2024,12:24:21,217,217.516910,0.022833,0.012447,0.012613,0.010998,0.928184,57.269283,57.788308,1.799260,0.027001,0.080597,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.051030,0.099990,0.185330,0.195680,0,0,05:10:2024,21:28:59,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:08:2024,12:44:49,217,217.531123,0.022699,0.012352,0.012985,0.012738,0.882702,53.859442,54.344038,1.264843,0.030308,0.089581,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050250,0.098290,0.181790,0.192450,0,0,05:10:2024,21:34:24,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,04:08:2024,13:25:15,217,217.559201,0.026317,0.014936,0.013684,0.013333,0.997809,47.942240,48.337114,1.823624,0.100610,0.101626,4,10,8,3,4,10,8,3,4,10,7,4,4,10,7,4,0.049220,0.095970,0.176920,0.188020,0,0,05:10:2024,21:38:46,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:08:2024,10:53:51,218,218.454062,0.026444,0.015029,0.012765,0.011058,1.095118,74.324476,74.937967,1.806557,0.078151,0.093160,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058150,0.115550,0.216730,0.224930,0,0,05:10:2024,01:00:08,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:08:2024,11:28:13,218,218.477928,0.031466,0.015177,0.014606,0.013653,1.186725,67.450475,68.037802,0.755647,0.008562,0.101479,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.054440,0.107450,0.200490,0.209720,0,0,05:10:2024,01:04:17,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:08:2024,12:23:31,218,218.516331,0.042274,0.017920,0.016279,0.015293,1.463761,57.207310,57.729289,2.576548,0.175000,0.113195,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,4,0.051010,0.099950,0.185230,0.195620,0,0,05:10:2024,00:41:25,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:08:2024,12:44:05,218,218.530613,0.042353,0.023145,0.019275,0.016671,1.182105,53.759878,54.247571,3.262935,0.221163,0.110887,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050240,0.098250,0.181700,0.192370,0,0,05:10:2024,00:45:32,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,05:08:2024,17:24:23,218,218.725266,0.023252,0.015923,0.013391,0.011915,0.817595,51.932327,51.473127,4.202565,0.342380,0.181301,3,10,6,4,3,7,4,3,3,9,6,2,1,10,5,2,0.049990,0.097510,0.179860,0.190160,0,0,05:10:2024,00:51:49,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,06:08:2024,10:53:05,219,219.453530,0.028891,0.014661,0.012634,0.011297,1.252668,74.315858,74.931100,3.659975,0.131895,0.121490,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.058160,0.115570,0.216760,0.224910,0,0,04:10:2024,19:58:12,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,06:08:2024,11:27:34,219,219.477477,0.033524,0.019669,0.016201,0.014091,1.085836,67.396708,67.986049,4.007678,0.258898,0.127134,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.054430,0.107430,0.200420,0.209630,0,0,04:10:2024,20:03:39,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,06:08:2024,12:22:37,219,219.515706,0.051943,0.022139,0.020193,0.019356,1.449967,57.153737,57.678769,2.476546,0.027529,0.164634,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.051010,0.099950,0.185220,0.195570,0,0,04:10:2024,20:08:03,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,06:08:2024,12:42:39,219,219.529618,0.063781,0.031573,0.024976,0.021351,1.403774,53.770915,54.262978,3.791437,0.268131,0.174889,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050240,0.098250,0.181710,0.192380,0,0,04:10:2024,19:47:11,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,06:08:2024,13:25:12,219,219.559167,0.054897,0.031006,0.024349,0.021029,1.207840,47.460791,47.859241,3.757768,0.296800,0.172372,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049140,0.095800,0.176580,0.187730,0,0,04:10:2024,19:52:17,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,10:52:20,220,220.453009,0.028780,0.014002,0.011463,0.010443,1.385706,74.300466,74.917445,5.875705,0.311842,0.144347,4,10,7,6,4,10,6,6,4,10,5,6,4,10,6,6,0.058170,0.115600,0.216770,0.224880,0,0,04:10:2024,13:49:35,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,11:26:31,220,220.476748,0.059294,0.033340,0.027597,0.024515,1.145660,67.418173,68.009877,4.851999,0.266657,0.271062,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.054430,0.107450,0.200460,0.209670,0,0,04:10:2024,13:51:31,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,12:21:50,220,220.515162,0.045399,0.027314,0.022205,0.019168,1.063899,57.076722,57.604629,3.451231,0.277476,0.290923,4,10,8,4,4,10,8,4,4,10,7,5,4,10,7,5,0.050990,0.099900,0.185130,0.195500,0,0,04:10:2024,13:56:34,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,12:41:56,220,220.529120,0.030301,0.020818,0.017569,0.015532,0.807911,53.662575,54.157702,4.610991,0.293156,0.201220,4,10,8,4,4,4,4,4,4,9,5,4,4,10,4,3,0.050220,0.098200,0.181600,0.192290,0,0,04:10:2024,13:58:30,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,13:24:45,220,220.558854,0.036282,0.024420,0.020105,0.017627,0.872464,47.269145,47.670527,6.213138,0.292308,0.154352,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049110,0.095750,0.176450,0.187610,0,0,04:10:2024,14:02:02,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,07:08:2024,14:24:28,220,220.600324,0.044512,0.027308,0.020981,0.018843,1.107687,41.218428,41.421178,5.019854,0.487431,0.155105,4,11,8,2,4,11,8,2,3,11,8,2,4,11,8,2,0.048370,0.094080,0.172860,0.184360,0,0,04:10:2024,13:43:31,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:08:2024,11:26:27,221,221.476701,0.072816,0.037003,0.028283,0.023753,1.408042,67.242683,67.835888,2.497753,0.025981,0.708474,4,10,7,6,4,10,7,6,4,10,7,4,4,10,7,6,0.054350,0.107270,0.200110,0.209360,0,0,04:10:2024,06:53:40,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:08:2024,12:21:34,221,221.514977,0.064277,0.032394,0.025034,0.021102,1.406515,56.905598,57.435620,2.333661,0.027896,0.636217,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.050950,0.099800,0.184920,0.195330,0,0,04:10:2024,07:00:08,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:08:2024,12:41:54,221,221.529097,0.063363,0.030558,0.024041,0.020890,1.451650,53.438221,53.935200,2.790194,0.054410,0.642388,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050170,0.098100,0.181400,0.192100,0,0,04:10:2024,07:06:54,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:08:2024,13:25:00,221,221.559028,0.076457,0.038656,0.030800,0.025483,1.361391,46.980324,47.382808,0.999118,0.015245,0.615953,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.049070,0.095650,0.176250,0.187440,0,0,04:10:2024,07:11:08,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,08:08:2024,18:43:12,221,221.780000,0.067890,0.036005,0.028245,0.024158,1.307334,65.354793,64.773248,5.707336,0.024695,0.836058,3,10,7,6,3,10,5,4,3,10,4,5,3,10,7,5,0.053800,0.105680,0.196160,0.204370,0,0,04:10:2024,06:48:19,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,10:08:2024,18:23:40,223,223.766435,0.007943,0.005357,0.004275,0.003633,0.910282,61.316979,60.752607,5.490235,0.320350,0.104449,3,10,3,4,3,9,1,2,1,10,1,2,1,9,3,2,0.052340,0.102570,0.190020,0.198980,0,0,03:10:2024,16:42:30,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2024,12:16:38,224,224.511551,0.013706,0.011528,0.010940,0.010202,0.338481,57.109242,57.651539,2.790775,0.128165,0.124039,4,10,8,4,4,9,5,4,2,6,1,4,2,5,3,1,0.050990,0.099910,0.185160,0.195540,0,0,03:10:2024,09:53:04,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2024,12:36:54,224,224.525625,0.017267,0.012202,0.011234,0.009959,0.649690,53.563242,54.074365,3.092079,0.103071,0.113614,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050190,0.098140,0.181510,0.192220,0,0,03:10:2024,09:56:14,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:08:2024,13:24:51,225,225.558924,0.037886,0.021946,0.018599,0.016146,1.068321,45.932636,46.342715,3.541025,0.118295,0.138832,4,10,8,3,4,10,8,3,4,8,8,2,2,1,8,3,0.048630,0.095210,0.174690,0.185960,0,0,03:10:2024,04:49:41,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2024,19:44:09,227,227.822326,0.021491,0.013814,0.011086,0.009697,0.977790,77.041164,76.406862,22.655041,0.408607,0.227552,4,10,7,5,4,8,4,3,4,7,4,1,4,8,5,2,0.059790,0.118800,0.222110,0.227670,0,0,02:10:2024,14:09:55,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,10:45:44,228,228.448426,0.054296,0.024008,0.020096,0.018159,1.505497,74.190020,74.820955,1.900742,0.012872,0.269299,4,10,5,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057380,0.114340,0.214560,0.223290,0,0,02:10:2024,08:53:30,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,11:20:18,228,228.472431,0.057273,0.026975,0.023066,0.019939,1.379084,67.052690,67.661117,1.067095,0.017692,0.265770,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053720,0.106390,0.198250,0.207920,0,0,02:10:2024,08:58:47,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,12:12:17,228,228.508530,0.062921,0.029300,0.025942,0.022510,1.351059,56.958122,57.513318,1.421412,0.030090,0.276496,4,10,8,3,4,10,8,3,4,10,7,4,4,10,7,4,0.050560,0.099490,0.183890,0.194440,0,0,02:10:2024,08:43:15,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,12:32:37,228,228.522650,0.060282,0.026411,0.022823,0.021123,1.477972,53.306932,53.832524,2.793420,0.166611,0.282696,3,10,6,4,4,10,6,3,4,10,6,3,4,10,7,2,0.049790,0.097780,0.180250,0.191090,0,0,02:10:2024,08:49:13,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,13:23:51,228,228.558229,0.075799,0.036128,0.028557,0.024621,1.463809,45.224823,45.643131,2.848261,0.247999,0.310146,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048550,0.095020,0.174260,0.185570,0,0,02:10:2024,08:55:16,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,15:08:2024,19:44:45,228,228.822743,0.051598,0.020107,0.016758,0.014757,1.708099,77.061438,76.425464,3.659290,0.117591,0.209609,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,6,0.059810,0.118830,0.222170,0.227730,0,0,02:10:2024,09:00:00,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,10:45:33,229,229.448299,0.052282,0.023582,0.020043,0.017230,1.454440,74.028407,74.660707,1.381327,0.003680,0.261994,4,10,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057260,0.114110,0.214080,0.222870,0,0,02:10:2024,03:15:29,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,11:18:01,229,229.470845,0.056750,0.025789,0.022501,0.019240,1.408374,67.300798,67.912418,1.110103,0.007812,0.272799,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053820,0.106640,0.198770,0.208360,0,0,02:10:2024,03:19:31,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,12:10:57,229,229.507604,0.068896,0.034611,0.028325,0.025127,1.336211,56.961260,57.519955,3.292502,0.188236,0.290722,4,10,8,4,4,10,8,4,4,10,7,5,4,10,7,5,0.050560,0.099490,0.183890,0.194450,0,0,02:10:2024,03:07:10,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,12:31:08,229,229.521620,0.078701,0.037637,0.030914,0.027469,1.408161,53.310808,53.840636,3.184418,0.190080,0.314658,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.049790,0.097790,0.180280,0.191100,0,0,02:10:2024,03:13:06,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,13:23:44,229,229.558148,0.080616,0.047805,0.038151,0.033157,1.110758,44.951805,45.372316,4.448847,0.431514,0.333610,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048510,0.094940,0.174090,0.185420,0,0,02:10:2024,03:17:42,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,18:22:41,229,229.765752,0.049856,0.028827,0.022535,0.019340,1.177272,60.207264,59.631540,6.742500,0.050297,0.408513,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051540,0.101390,0.187340,0.196680,0,0,02:10:2024,03:26:06,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,18:41:31,229,229.778831,0.066962,0.033536,0.027632,0.023816,1.332101,63.893229,63.298311,1.782353,0.029120,0.430859,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052730,0.103910,0.192450,0.201210,0,0,02:10:2024,03:05:28,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,19:29:41,229,229.812280,0.074795,0.040375,0.033937,0.029678,1.189072,73.768236,73.138189,2.165482,0.015415,0.501960,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057490,0.113940,0.212490,0.219070,0,0,02:10:2024,03:10:21,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,16:08:2024,19:47:18,229,229.824514,0.071760,0.038789,0.033403,0.028805,1.155159,77.498038,76.859605,1.356643,0.004645,0.505460,4,10,7,5,4,10,7,5,4,10,7,4,4,10,7,4,0.060150,0.119560,0.223610,0.229010,0,0,02:10:2024,03:12:26,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,10:45:24,230,230.448194,0.068909,0.033117,0.027042,0.023229,1.408201,73.856540,74.490184,1.316247,0.002494,0.464710,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057170,0.113880,0.213640,0.222430,0,0,01:10:2024,21:02:45,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,11:17:06,230,230.470208,0.063978,0.030909,0.025569,0.021724,1.382959,67.269738,67.883480,1.191091,0.005690,0.457821,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.053810,0.106600,0.198710,0.208310,0,0,01:10:2024,20:47:50,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,12:10:15,230,230.507118,0.064894,0.032793,0.027406,0.023201,1.299484,56.845074,57.406434,1.343496,0.025396,0.442173,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.050530,0.099430,0.183770,0.194330,0,0,01:10:2024,20:52:57,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,17:08:2024,12:30:37,230,230.521262,0.066327,0.032083,0.026676,0.023160,1.374350,53.143084,53.675603,1.912995,0.041021,0.452477,3,10,8,4,3,10,8,4,4,10,8,4,4,10,8,4,0.049750,0.097720,0.180130,0.190960,0,0,01:10:2024,20:58:22,1120,-23.561500,-46.734983,786.000000,lev15,Almucantar
